"HolderAddress","Balance","PendingBalanceUpdate"
"0xfd60520aa458d80d08bb15c494d6242c1894abf4","2,992.21738","No"
"0x4e637d2c86e60c918c381c99fa078a5b0c7fc099","2,934.38490378","No"
"0x4ecdcd0f143834891c0a6d1d688b1ca69071a5f7","2,874.3","No"
"0x921cb4e49f4edd72f45121c9d9297c63f97cc272","2,841.79389803","No"
"0xd9e6bacd181830ef84daa1516d88f0679bb6a609","2,825.508060560807352999","No"
"0xebf63ada4ca84845dd8d4cf9eec6db99dea3fc1a","2,795.69149","No"
"0x2f1f7fc76e6cf5ab3e186a2a2fd4fc31952a77cc","2,786.25542011","No"
"0x4f8658d68a47b554c7960c8157fc5360e25b4bd3","2,751.74109444","No"
"0xd8fe9347cf6b2b2de1c129b79c3cebfdff43c695","2,730.67587","No"
"0xee8d2b104a6fe24b93cb1b6a813011260d19b1c4","2,665.553089356896036092","No"
"0x2b25170725f8573ec8a14c8f1f8c8f4d4c3f4f3f","2,650.00405","No"
"0xb75f9518dc038499cdc5e404b8385027d8ee2f05","2,630.656213068015282949","No"
"0xc1dd03d72aca39a9053f5d49290de5d2ec1ec3a8","2,531.75539","No"
"0xe7123396790e9a968e5c8468baa2193b6da971f5","2,500.998695","No"
"0xdcffd371751ebc0d23741eb9b21afe9a9c31c003","2,444.190552","No"
"0x523e117a2026ac07b4e70e2edc710fb94da2e1b2","2,439.80334908","No"
"0xa7bf5d5cba8287648607f30aabf9380215a71f85","2,353.3403571","No"
"0x3d002e49578a56d62dd7569b7d51e517c70e00e8","2,331.85296343","No"
"0xbaa3821844230687a2a2284915ffa48c4440ed46","2,325.201021317931098743","No"
"0x4a98b9f8fc1893339c03d9e53341aed8f92d5361","2,269.1905537","No"
"0xb63486d59b35b7fad4b745798fdf0d8e27b7e592","2,268.79854","No"
"0x8e3e4374ea70e8e7912a9636b962a801027b948d","2,208.700503","No"
"0x2eb97bd0a6d5fb5822e37dfd3dca9d2c3fc01ee6","2,167.157612255822011129","No"
