"HolderAddress","Balance","PendingBalanceUpdate"
"0x4497def1d02a7007c00d17e27deec3df8f9832c7","2,751,910","No"
"0x2e21f96ae75173f627e954a010c7bbf39f59223c","2,699,942","No"
"0x8738c6489c2190a1c0e1b1756c1b0fb519af051f","2,691,490","No"
"0xb5061abdce22ae6e7e731ec022bfd3503ca2d633","2,651,836.386452","No"
"0xb6579b07a209a02b762f60c3971f0dbb6886f24f","2,642,609.2874","No"
"0xd8a2d61b5bd2eae128fde27ad0fe0bb8050436bf","2,583,333.28","No"
"0x26cc9d27b6dfa373a7a470839e4cf5220a22be02","2,528,033.280889799095859553","No"
"0xb768c2f110a83d9e5c742d9576e1c88de38f391a","2,500,001","No"
"0xe4fff8180d355e7bdbc17473caac07034c744514","2,350,000","No"
"0x0c67184f4ddbcc016cda22a7cbe825154c82804d","2,300,000","No"
"0xa16b68ddae6f7db955122a87dd5b26f50df5641f","2,273,254.8615","No"
"0xeca80da4c4320f67fbd19046eaadeef51ab7f365","2,225,000","No"
"0x986bffc57ae783db904a3b661038dd09d9e4b606","2,200,000","No"
"0x28c6c06298d514db089934071355e5743bf21d60","2,114,825.391510973884457673","No"
"0x7723b24142f55b6d6f8ebde91b9a46ed8631babf","2,110,001","No"
"0xe2acdf5e5dada12e8013f8f8d42cc5670c254903","2,105,118","No"
"0x2ea06d44a738164b70c5a1cd859045380e22b857","2,034,509.59","No"
"0x6d26d7c490da21a201c641cafcea5456ee289f6e","2,000,000","No"
"0xb9e7ccfbf5c10ba622ee92276da83c41f8743b3b","1,999,988.93","No"
"0x849fba83059f8a5cbe0ddb81e37ed6d92003fcd4","1,939,235.820000000000033334","No"
"0x8bd88e03e82c415baa8acfe1a33d0f7b9e4f4273","1,860,526.924878915942800306","No"
"0xb4649f24e05faeb5a1361f75716684a873b29d72","1,850,001","No"
"0x9e17093991868768613dae0e857437076eef0ee9","1,747,621.147228225363326293","No"
"0xb622f814806dc74561a51b6f75a2cd590794ba02","1,666,666.666666666434782609","No"
"0x4552e790279d8b6c450033248641b521374380b2","1,666,666.666666666434782609","No"
"0x20c0dd39f3723423af14b6e416354511c3c0ecc2","1,666,666.19","No"
"0xb81a0f92cc0bc79ccad54fdb30633e9db68ba837","1,666,666.18572","No"
"0x9b0c45d46d386cedd98873168c36efd0dcba8d46","1,602,211.86515066","No"
"0x6ac55e733dff03a54251670df0667774e8f7d28f","1,495,153.818610204918953088","No"
"0x641e202e48013b85001432f71219cd839bcb85e0","1,394,438.54","No"
"0xa581abd954b0c5efac1107a5b56f0c15d571e749","1,341,508.03","No"
"0xf4cdc6488010634bb5459d0cf8ab9c821f8c74dd","1,218,723.63","No"
"0x94333d7d2bd7175f8d40461e6314f3d15b2bb8e1","1,200,000","No"
"0xd2dd7b597fd2435b6db61ddf48544fd931e6869f","1,167,307.264946","No"
"0x8fb7a741ff5062b42e43b0571112a3a36832dd3e","1,152,073.000042","No"
"0x498564d5019c1e31b671ccd61275d9fada24045d","1,076,825.56","No"
"0x6494e38f6ab76e0a83b5171f85a6105d08ad85af","1,041,835.810882040000069411","No"
"0xf94b36c296e0b0ccb0eeedf194b06038c6c34c01","1,040,462.421282973693223995","No"
"0xf29e9856262c8360b6d850e931f1862b51b5d625","1,023,726.4982861177059521","No"
"0x7dafba1d69f6c01ae7567ffd7b046ca03b706f83","1,022,223.055008","No"
"0x87cf3ccdfd23ae20171ad26fbfdd4ec121b9c52a","1,000,000","No"
"0x8997c763c42e62a05cc4c030ac84ff6192275b19","1,000,000","No"
"0x5ed2991b73c9b1203ef049cf052e51aad3fba25e","1,000,000","No"
"0xa18e1b26eb57f0b7d3ae6e4450413b4aefaf536b","1,000,000","No"
"0x2623be206294a9ecbc06011a06b22168ea38a39a","973,453.242139652515405682","No"
"0x8fda775a324a0970135b054a7df649342a9a7f17","955,471.3307641185073809","No"
"0xd23b59111d168760c8eea27b01cf8f21369a7040","955,471.3307641185073809","No"
"0x94e19e5c29a75b1b1bdcf247bb55425ca7d319d4","951,145.1256240632829731","No"
"0x1e51767f345b1a7404fac03828e02a3fbceb4c95","949,215.2180176345172828","No"
"0x3fceb80de2a6fd3b46ab792f22858bbb24dd9e41","949,215.2180176345172828","No"
"0xcbfe4a36604c3df559c6d91e0581218e0e6c5f57","862,217.6237","No"
"0x4b449ee5e6d241598e95209f2eff98e35e8ae6c7","850,000","No"
"0x76ec5a0d3632b2133d9f1980903305b62678fbd3","834,341.035101531002371581","No"
"0x15dfe589b1cc12bbacadd01ed5d9e2d2fab59e68","833,333.5","No"
"0x5f279d42e540ce72dfef6e83067a5303c3bc84b4","833,333.09","No"
"0x13bf4275f5050be449b3469e152db34976b383a5","833,328.716666666695652176","No"
"0x5d853e6e5153dd69bdb7f8da5f9b9f61e572b62e","787,436.93","No"
"0x21a31ee1afc51d94c2efccaa2092ad1028285549","754,701.23858086","No"
"0x4d6addff9482a2c21f9f18b3083a49a5ddf6882d","708,333.3322","No"
"0x70a4a57257623f1701725c618b2214c05e2ed4b3","666,666.7","No"
"0x8a79bbdaa253370fe093eb846d3f372594433d9e","666,666.666666666643478263","No"
"0xe5b4fa5c585549a0eeaacdbcb9e0ed0873d27f81","666,666.666666666643478263","No"
"0xed75a50dbec8e459e1ca581a5b309bdee505ad2c","666,666.666666666643478263","No"
"0x9a3a033006972558d5adcf52fa3b7156298bcb14","666,666.6656","No"
"0x9c9f11b742c0b3a651db99f32c42f5752c19770b","666,662.9728","No"
"0x46d996470d38eb77a614a845a9a738b9997a265b","653,327.62","No"
"0x0d0707963952f2fba59dd06f2b425ace40b492fe","649,696.201288887349514363","No"
"0x5dc96a992cc2314361a56e2c6e378bb76a0430c3","599,999.3","No"
"0x937e8ba998b78d7f5c2cfc5ce23f53d9a6a4e035","590,268.98","No"
"0x10086107a18f58ebd6d86cdf869a5c8b6a446944","575,798.62","No"
"0xdfd5293d8e347dfe59e90efd55b2956a1343963d","572,853.31044334","No"
"0xf89d7b9c864f589bbf53a82105107622b35eaa40","542,293.2442286","No"
"0x652ed6d863099dc083b1d2a923449f65dcfdf4d4","500,000","No"
"0x596b8f0c7fd6ce55d24e87d68a3a4694c5ead139","500,000","No"
"0x1511e1ad1fffa80778dd4b9443a5396b82ad6459","499,994.6","No"
"0xa4fad602f81b244a8c5cfc3d0f68fadddcb900c0","499,732.9","No"
"0x8be391499064fb906b1252f35a48ee394fc882eb","499,732.9","No"
"0xfe61ad271315e73880103d734341c919fc3e5da7","495,474.92","No"
"0xdaf62d4472f8e626334445f3ca4a6f96dafe8bda","493,693.188730828367099329","No"
"0xbdcb95a80d4c770fa811b1faf0bb4cf204d310b5","493,498.72019089","No"
"0x9e278520c9090d5642cf2464090aba997e5d0bc5","490,466.699087487756845477","No"
"0x63abc1b7ec214115cb03d6818a3737808c8f3de1","480,000","No"
"0xb789936432690bbc5db8fc00f87508916d5e2d5a","472,216.508333333308695654","No"
"0x841ed663f2636863d40be4ee76243377dff13a34","449,367.327685833962662258","No"
"0x345ffd2d09a1633dcf4856ae0d6f63afaa748187","437,133.10488","No"
"0x6e4eed4b0eb5eb20c4f43315093ac2d13f3b9b69","431,666","No"
"0xc219ea00db36cc3d2c57f80c80dd4917c7c1d326","428,140.668694","No"
"0x6ed7d526b020780f694f3c10dfb25e1b134d3215","427,036.017253885236176382","No"
"0xc8c37ce2741174841ff4ef2276a0fde95742bb81","425,281.556721895104987815","No"
"0x8555ad61aef34a215672e6f1cc0392c043e70fcd","416,666.54","No"
"0xa31231e727ca53ff95f0d00a06c645110c4ab647","405,035.44240923854855852","No"
"0x8a6397d9d6d3848affd1896bc230a61f72b5cf63","400,002.3021","No"
"0x4c69d9bdf98e747cbd6fabc2d07edaadb8832052","400,002.3021","No"
"0xc3681709ee476308b45812eabe0eb22f3b816880","393,810.9996603525","No"
"0xdfc8724decfae75bd3206c49f7bb920c90d136c4","392,982.018492","No"
"0x4a4aaa0155237881fbd5c34bfae16e985a7b068d","375,482.5489283872","No"
"0x8ad58f462ad286ba7f448f8aaa72704573afff28","358,293.6465234","No"
"0xd66f9967a0b7837926562570196c003984402747","356,936.23012603","No"
"0xcc26653b536dff6f5da7ccfd8423220283a6d495","354,166.666666666691304352","No"
"0xcef7195984bcab65a9ecf7dc47d3a1fb79ddac23","354,166.666666666691304352","No"
"0x827419fce70621a48cf592bed91267770d52f138","354,166.666666666691304352","No"
"0xe73b3e6c0b83ed61c2174a045a6e05fc9f722f21","354,166.666666666691304352","No"
"0xfe087f749172af6866d9ef09e36fb9b3c3394674","354,166.666666666691304352","No"
"0x6e5f6a015cb1985ecb5a817712ded8e6727d461d","354,166.666666666691304352","No"
"0x72de71be6f3b47f10c8f339920e9d1d129cdd33c","354,166.666666666691304352","No"
"0x765cbc15345620252be874ec591a98a138e22063","354,166.666666666691304352","No"
"0x1b3607fc73dc0996d69f0e4921388b40f881147c","354,166.666666666691304352","No"
"0x61f4a72705f133146a2dae2185a877c2ecef50a8","354,166.666666666691304352","No"
"0x3965c541bed3294915e2448af859a2c892cb6c5d","354,166.6661","No"
"0x4680900fb91164ee22b9e8f7c66efc79d7c4e1f9","339,730.219328057394567501","No"
"0x83e1845c31e0ab3b132eaa5fc6f571d9acd60ede","339,393.5597766","No"
"0x0383a640eb6cb9f09472e8e1e9c707df7380f6a7","334,778.6893668","No"
"0x9197af56e392565eeacc0b19092a5497ac5242e8","334,666","No"
"0xd47d09b152cb0e12a3c0860515ac056dd9f9077a","333,331.36","No"
"0x0d488a6cc1cd4896087c9ccac653ba283450a195","333,322.74","No"
"0x38a60d67da18e6d23b7d23d97d111dd52cdce020","330,462.1530126","No"
"0x1b1a4fb64b5bb26dbd5a4b8a291e4de1bd5d58f9","330,000.0014","No"
"0x2d668e26e35c8803c4f2511e9affc7db943f4202","325,597.7310165998889469","No"
