"HolderAddress","Balance","PendingBalanceUpdate"
"0x50415b9d886892be314f5cbaf600c3a4b625cbe5","23,879.921151","No"
"0x360e68faccca8ca495c1b759fd9eee466db9fb32","23,743.68941600491093874","No"
"0x575c8b3d9e2d53ccd62a5cb10315cfdfe534f4d5","23,714.3521363","No"
"0x91dca37856240e5e1906222ec79278b16420dc92","23,121.862444888600502298","No"
"0xae548b4102ceabf18187eca4833cfecd34f35894","23,037.98","No"
"0x5ca1063894e5bbd688830d83fefa5ce3d339744d","22,986.1471622158","No"
"0x57fc3b185d51c7c8bf88210b33cb833c686dafb8","22,979.901186","No"
"0x635e3aa117b17e51134d3d49ac8d58d84f2901d3","22,894.262599349509680812","No"
"0x7e3c84d7aa6787df3a3c05fae7776e6c884377f2","21,783.2","No"
"0x71e78c4f39ed573babc6098aec504846deef5077","21,219.693246","No"
"0xd87a102977c3491d8e46e6c59baf89fc60bd7a5e","21,076.1648914","No"
"0x56a2e227b07ea134c217605a09d4306686176a25","21,000.938","No"
"0x240ed9fe4f9bac21ce4fd9233ba077ab3fbf2cd1","20,000.000220467739423216","No"
"0x72bf37fd77fc888e3c66bf0e418fbbf7e96dcf88","18,902.12625","No"
"0xfb19085ac3951cb0af7b5a6126f4bff8e2d1f8ee","18,837.1895450065","No"
"0x27fd0c5d2514a6d499eb768be8e1e5e19213334a","18,640.807164804000034","No"
"0x6985884c4392d348587b19cb9eaaf157f13271cd","18,362.559596949539999933","No"
"0x94a9f61607409c8a11044af8ecb01032950a9585","18,167.53945061","No"
"0x811e80d2303eb236bc6c9a7863f432ce6196bbb8","18,025.426153068808304255","No"
"0x3e4a71d916973006073a0330b81eb405605b21ed","17,862.53","No"
"0xd72a51d7fa413e6f36eeb4a89232538782ae05af","17,026.68580844","No"
"0xd7a827fbaf38c98e8336c5658e4bcbcd20a4fd2d","16,908.589919445452826543","No"
"0xc06e0513a150a021104fdcdd20ce362fa593ba1f","16,814.280362428383619105","No"
"0x169e3906d7934488636ba5131421572f59bc399d","16,559","No"
"0x8dc9c06b4049a7b26b284b8bddff643fe34d03ee","16,236.84040137","No"
"0x78ef9eafc1cd56199cb05a7044fe143bc9ef6f45","16,151.69062653","No"
"0xfe67ddfa4f6a2caaa6f0d91c93b341dc59e8d15d","15,999.8906","No"
"0x28515ad66bff9ea9ee61764066feac0e742bb90c","15,610.7929","No"
"0xf04b90a811072014c339312c3e623c36f54f58e7","15,493.78821","No"
"0x6636f59f7c7548b18eafb870f362d795e16a1f5c","15,487.614548847101998174","No"
"0x679e48815fe89662c12eb05c7baaca9674973cc0","14,976.0001872","No"
"0xae8be81365c9c2e1f6bb88bdfa6d1c2d682c6c9a","14,854.94","No"
"0x2bb52a6b655c8726a26db533ec00113b1ae16140","14,563.0206952","No"
"0x83cb8877aea9321a9dfa246e8ab2d994dc472731","14,505.61625662375937742","No"
"0xf6e958ec5e8ccd6150394a7b542404dea4015964","14,394.83683202","No"
"0x28ec4c27026bb55e895d12ebf3fc27362fb1c558","14,126.69","No"
"0xe97d71ab3b7fc6b6f0fd5e513d382e9fc9c19ad3","14,122.93629826","No"
"0x84653c310cefb75593a16c2e794ca21fed8a68e7","14,104.83607300120391697","No"
"0xf491efdad87f20db48af711e0a0560693b0c5119","13,837.2408185","No"
"0x8b9c2040bce19b37e4a9077fc0cfcfb8697cbd7c","13,225.75","No"
"0x7a7b18310b0b2809bf3143d3d8b2e3374bed74df","13,092.201257","No"
"0xc15f98a9cae3a203389fec3f6fcf10d21a8c747c","13,023.334773506339154287","No"
"0xd6f0b8f03351dc0225c7701fc4242b3828887100","13,010.26543439","No"
"0x9d0f03b7654876b8932b13e7a39ebcfb6e846a36","12,525.0524","No"
"0xcc0b97cb9b4cf67384cba942f06be3df2334ea00","12,374.533134","No"
"0x01989c93890aed05a63d179b03424997075b6acf","12,064.541413962056458159","No"
"0x5b3a8113ce5f56bb02dda078e53ea47cc5254b2d","12,039.246647210628630738","No"
"0x807892473a6c1cee4ebb6187a962d871960cca02","12,000.362352065146448855","No"
"0x663a89dfe1ef042dc52395e4c1f7873e2591bcb0","11,967.79284211","No"
"0xdd7b8c4f82b5b8637f7917390fae450c95d7adc4","11,808.980542","No"
"0x6922ef01f9137e15dcde815fa718da5cb60ec7bf","11,405.762","No"
"0xd7807bdba48d05052ddafd766e06921d42ce0e94","11,376.13","No"
"0xe215040effb2265c5257f09228b8e67def0574d1","11,038.66160464","No"
"0xa608c5077ca18ee13e1074bac4b5959fe4aec813","10,915.900208","No"
"0xcce66464d6175de7d3e92a38dba47a4bcb5cca3d","10,792.278735998691885703","No"
"0xc521a6e543728d1b5c8dda0967f99700c4bc0f38","10,766.4938848","No"
"0x59fe4253329167a542a27434d963c2fea2df528f","10,656.24331911","No"
"0xe43b974864149d5559bf0414dff62a53b1e7d6e9","10,316.62665657733321526","No"
"0xe538527aa47b8943522f0447be43bf285c7df056","10,298.12672","No"
"0xf0c52f71b3709f9cf0dff113a1008e235c815cae","10,260.1936475144","No"
"0x5de88a95f3606859d83f267fdcc0ed3709660cd0","10,250.715567777907534733","No"
"0xd74726eef989e381b87ab0546e9cf2ffbbcb9dd0","10,233.99995945","No"
"0x5855025356a82bc636ec29de567e4f4d4a24627d","10,230.154704","No"
"0xaba9f8ed6d50b5719605ff64db3648ff1c0db2ab","10,201.93","No"
"0x1da7cb1d6792a0f00675c22b9793940cc481295c","10,134.9005188","No"
"0x2954e380ac98a2b887fc9457967f9c5020778d00","10,092.77339","No"
"0x4d24edb772ed49185eb45f1f2e73a77bed12ee9e","10,067.336328422","No"
"0xa184d042fdeaa3a00af1229fee0f6d48d409d6fa","10,036.83","No"
"0x4f2902f8fd19ce80495e20b912f090355c443fb7","10,004.8540235","No"
"0x31895945ad6182950f72c287d8cb0b5f8457a3c1","10,004.271391856446641071","No"
"0x1ae6641ac2f68329675d083d7fb86cc58c9185df","10,000.83895616","No"
"0x8a78b2a750ccc39fc7adb0ea51ccf083dd888000","10,000.82809354","No"
"0x36aaa5c871a0c04fd2183d05d9bf6d0a77d1d147","10,000.159697658609342827","No"
"0x8379acf977143c23209ae6336f323a326b47e805","9,999.8004135","No"
"0xd8037be374571222e5b403576a5232cc7ae9686b","9,999.72","No"
